name,type,value,date
多米尼加共和国,DOM,6.07,2010
多米尼加共和国,DOM,6.17,2011
多米尼加共和国,DOM,6.27,2012
多米尼加共和国,DOM,6.39,2013
多米尼加共和国,DOM,6.51,2014
多米尼加共和国,DOM,6.65,2015
多米尼加共和国,DOM,6.81,2016
多米尼加共和国,DOM,6.98,2017
厄瓜多尔,ECU,4.70,1960
厄瓜多尔,ECU,4.68,1961
厄瓜多尔,ECU,4.64,1962
厄瓜多尔,ECU,4.59,1963
厄瓜多尔,ECU,4.54,1964
厄瓜多尔,ECU,4.50,1965
厄瓜多尔,ECU,4.46,1966
厄瓜多尔,ECU,4.42,1967
厄瓜多尔,ECU,4.38,1968
厄瓜多尔,ECU,4.33,1969
厄瓜多尔,ECU,4.28,1970
厄瓜多尔,ECU,4.25,1971
厄瓜多尔,ECU,4.21,1972
厄瓜多尔,ECU,4.17,1973
厄瓜多尔,ECU,4.13,1974
厄瓜多尔,ECU,4.10,1975
厄瓜多尔,ECU,4.11,1976
厄瓜多尔,ECU,4.12,1977
厄瓜多尔,ECU,4.13,1978
厄瓜多尔,ECU,4.13,1979
厄瓜多尔,ECU,4.12,1980
厄瓜多尔,ECU,4.13,1981
厄瓜多尔,ECU,4.13,1982
厄瓜多尔,ECU,4.13,1983
厄瓜多尔,ECU,4.13,1984
厄瓜多尔,ECU,4.13,1985
厄瓜多尔,ECU,4.15,1986
厄瓜多尔,ECU,4.17,1987
厄瓜多尔,ECU,4.19,1988
厄瓜多尔,ECU,4.21,1989
厄瓜多尔,ECU,4.24,1990
厄瓜多尔,ECU,4.29,1991
厄瓜多尔,ECU,4.35,1992
厄瓜多尔,ECU,4.41,1993
厄瓜多尔,ECU,4.47,1994
厄瓜多尔,ECU,4.53,1995
厄瓜多尔,ECU,4.62,1996
厄瓜多尔,ECU,4.71,1997
厄瓜多尔,ECU,4.80,1998
厄瓜多尔,ECU,4.90,1999
厄瓜多尔,ECU,4.99,2000
厄瓜多尔,ECU,5.10,2001
厄瓜多尔,ECU,5.20,2002
厄瓜多尔,ECU,5.31,2003
厄瓜多尔,ECU,5.42,2004
厄瓜多尔,ECU,5.54,2005
厄瓜多尔,ECU,5.65,2006
厄瓜多尔,ECU,5.76,2007
厄瓜多尔,ECU,5.87,2008
厄瓜多尔,ECU,5.99,2009
厄瓜多尔,ECU,6.10,2010
厄瓜多尔,ECU,6.20,2011
厄瓜多尔,ECU,6.30,2012
厄瓜多尔,ECU,6.41,2013
厄瓜多尔,ECU,6.54,2014
厄瓜多尔,ECU,6.70,2015
厄瓜多尔,ECU,6.89,2016
厄瓜多尔,ECU,7.10,2017
阿拉伯埃及共和国,EGY,3.87,1960
阿拉伯埃及共和国,EGY,3.91,1961
阿拉伯埃及共和国,EGY,3.96,1962
阿拉伯埃及共和国,EGY,4.01,1963
阿拉伯埃及共和国,EGY,4.06,1964
阿拉伯埃及共和国,EGY,4.10,1965
阿拉伯埃及共和国,EGY,4.14,1966
阿拉伯埃及共和国,EGY,4.17,1967
阿拉伯埃及共和国,EGY,4.19,1968
阿拉伯埃及共和国,EGY,4.22,1969
阿拉伯埃及共和国,EGY,4.25,1970
阿拉伯埃及共和国,EGY,4.28,1971
阿拉伯埃及共和国,EGY,4.31,1972
阿拉伯埃及共和国,EGY,4.34,1973
阿拉伯埃及共和国,EGY,4.37,1974
阿拉伯埃及共和国,EGY,4.39,1975
阿拉伯埃及共和国,EGY,4.42,1976
阿拉伯埃及共和国,EGY,4.43,1977
阿拉伯埃及共和国,EGY,4.44,1978
阿拉伯埃及共和国,EGY,4.45,1979
阿拉伯埃及共和国,EGY,4.45,1980
阿拉伯埃及共和国,EGY,4.46,1981
阿拉伯埃及共和国,EGY,4.47,1982
阿拉伯埃及共和国,EGY,4.47,1983
阿拉伯埃及共和国,EGY,4.48,1984
阿拉伯埃及共和国,EGY,4.48,1985
阿拉伯埃及共和国,EGY,4.48,1986
阿拉伯埃及共和国,EGY,4.48,1987
阿拉伯埃及共和国,EGY,4.48,1988
阿拉伯埃及共和国,EGY,4.49,1989
阿拉伯埃及共和国,EGY,4.51,1990
阿拉伯埃及共和国,EGY,4.55,1991
阿拉伯埃及共和国,EGY,4.60,1992
阿拉伯埃及共和国,EGY,4.65,1993
阿拉伯埃及共和国,EGY,4.70,1994
阿拉伯埃及共和国,EGY,4.74,1995
阿拉伯埃及共和国,EGY,4.80,1996
阿拉伯埃及共和国,EGY,4.84,1997
阿拉伯埃及共和国,EGY,4.87,1998
阿拉伯埃及共和国,EGY,4.89,1999
阿拉伯埃及共和国,EGY,4.91,2000
阿拉伯埃及共和国,EGY,4.92,2001
阿拉伯埃及共和国,EGY,4.93,2002
阿拉伯埃及共和国,EGY,4.92,2003
阿拉伯埃及共和国,EGY,4.91,2004
阿拉伯埃及共和国,EGY,4.88,2005
阿拉伯埃及共和国,EGY,4.85,2006
阿拉伯埃及共和国,EGY,4.82,2007
阿拉伯埃及共和国,EGY,4.78,2008
阿拉伯埃及共和国,EGY,4.77,2009
阿拉伯埃及共和国,EGY,4.77,2010
阿拉伯埃及共和国,EGY,4.83,2011
阿拉伯埃及共和国,EGY,4.89,2012
阿拉伯埃及共和国,EGY,4.96,2013
阿拉伯埃及共和国,EGY,5.02,2014
阿拉伯埃及共和国,EGY,5.06,2015
阿拉伯埃及共和国,EGY,5.11,2016
阿拉伯埃及共和国,EGY,5.16,2017
萨尔瓦多,SLV,3.35,1960
萨尔瓦多,SLV,3.34,1961
萨尔瓦多,SLV,3.32,1962
萨尔瓦多,SLV,3.30,1963
萨尔瓦多,SLV,3.28,1964
萨尔瓦多,SLV,3.26,1965
萨尔瓦多,SLV,3.25,1966
萨尔瓦多,SLV,3.25,1967
萨尔瓦多,SLV,3.25,1968
萨尔瓦多,SLV,3.24,1969
萨尔瓦多,SLV,3.22,1970
萨尔瓦多,SLV,3.24,1971
萨尔瓦多,SLV,3.26,1972
萨尔瓦多,SLV,3.27,1973
萨尔瓦多,SLV,3.28,1974
萨尔瓦多,SLV,3.29,1975
萨尔瓦多,SLV,3.33,1976
萨尔瓦多,SLV,3.37,1977
萨尔瓦多,SLV,3.41,1978
萨尔瓦多,SLV,3.46,1979
萨尔瓦多,SLV,3.50,1980
萨尔瓦多,SLV,3.57,1981
萨尔瓦多,SLV,3.64,1982
萨尔瓦多,SLV,3.71,1983
萨尔瓦多,SLV,3.79,1984
萨尔瓦多,SLV,3.87,1985
萨尔瓦多,SLV,3.96,1986
萨尔瓦多,SLV,4.06,1987
萨尔瓦多,SLV,4.16,1988
萨尔瓦多,SLV,4.26,1989
萨尔瓦多,SLV,4.35,1990
萨尔瓦多,SLV,4.44,1991
萨尔瓦多,SLV,4.53,1992
萨尔瓦多,SLV,4.61,1993
萨尔瓦多,SLV,4.70,1994
萨尔瓦多,SLV,4.80,1995
萨尔瓦多,SLV,4.93,1996
萨尔瓦多,SLV,5.06,1997
萨尔瓦多,SLV,5.20,1998
萨尔瓦多,SLV,5.35,1999
萨尔瓦多,SLV,5.50,2000
萨尔瓦多,SLV,5.67,2001
萨尔瓦多,SLV,5.84,2002
萨尔瓦多,SLV,6.01,2003
萨尔瓦多,SLV,6.18,2004
萨尔瓦多,SLV,6.34,2005
萨尔瓦多,SLV,6.53,2006
萨尔瓦多,SLV,6.70,2007
萨尔瓦多,SLV,6.86,2008
萨尔瓦多,SLV,7.02,2009
萨尔瓦多,SLV,7.18,2010
萨尔瓦多,SLV,7.32,2011
萨尔瓦多,SLV,7.47,2012
萨尔瓦多,SLV,7.62,2013
萨尔瓦多,SLV,7.77,2014
萨尔瓦多,SLV,7.93,2015
萨尔瓦多,SLV,8.10,2016
萨尔瓦多,SLV,8.27,2017
赤道几内亚,GNQ,4.96,1960
赤道几内亚,GNQ,4.95,1961
赤道几内亚,GNQ,4.92,1962
赤道几内亚,GNQ,4.86,1963
赤道几内亚,GNQ,4.79,1964
赤道几内亚,GNQ,4.70,1965
赤道几内亚,GNQ,4.66,1966
赤道几内亚,GNQ,4.61,1967
赤道几内亚,GNQ,4.54,1968
赤道几内亚,GNQ,4.48,1969
赤道几内亚,GNQ,4.41,1970
赤道几内亚,GNQ,4.46,1971
赤道几内亚,GNQ,4.49,1972
赤道几内亚,GNQ,4.49,1973
赤道几内亚,GNQ,4.44,1974
赤道几内亚,GNQ,4.32,1975
赤道几内亚,GNQ,4.37,1976
赤道几内亚,GNQ,4.39,1977
赤道几内亚,GNQ,4.36,1978
赤道几内亚,GNQ,4.30,1979
赤道几内亚,GNQ,4.20,1980
赤道几内亚,GNQ,4.16,1981
赤道几内亚,GNQ,4.13,1982
赤道几内亚,GNQ,4.11,1983
赤道几内亚,GNQ,4.12,1984
赤道几内亚,GNQ,4.14,1985
赤道几内亚,GNQ,4.13,1986
赤道几内亚,GNQ,4.12,1987
赤道几内亚,GNQ,4.11,1988
赤道几内亚,GNQ,4.11,1989
赤道几内亚,GNQ,4.11,1990
赤道几内亚,GNQ,4.09,1991
赤道几内亚,GNQ,4.07,1992
赤道几内亚,GNQ,4.03,1993
赤道几内亚,GNQ,4.00,1994
赤道几内亚,GNQ,3.97,1995
赤道几内亚,GNQ,3.92,1996
赤道几内亚,GNQ,3.88,1997
赤道几内亚,GNQ,3.83,1998
赤道几内亚,GNQ,3.78,1999
赤道几内亚,GNQ,3.72,2000
赤道几内亚,GNQ,3.67,2001
赤道几内亚,GNQ,3.61,2002
赤道几内亚,GNQ,3.55,2003
赤道几内亚,GNQ,3.49,2004
赤道几内亚,GNQ,3.44,2005
赤道几内亚,GNQ,3.38,2006
赤道几内亚,GNQ,3.33,2007
赤道几内亚,GNQ,3.27,2008
赤道几内亚,GNQ,3.22,2009
赤道几内亚,GNQ,3.16,2010
赤道几内亚,GNQ,3.10,2011
赤道几内亚,GNQ,3.04,2012
赤道几内亚,GNQ,2.98,2013
赤道几内亚,GNQ,2.93,2014
赤道几内亚,GNQ,2.89,2015
赤道几内亚,GNQ,2.87,2016
赤道几内亚,GNQ,2.85,2017
爱沙尼亚,EST,10.55,1960
爱沙尼亚,EST,10.65,1961
爱沙尼亚,EST,10.74,1962
爱沙尼亚,EST,10.83,1963
爱沙尼亚,EST,10.93,1964
爱沙尼亚,EST,11.05,1965
爱沙尼亚,EST,11.20,1966
爱沙尼亚,EST,11.36,1967
爱沙尼亚,EST,11.51,1968
爱沙尼亚,EST,11.66,1969
爱沙尼亚,EST,11.79,1970
爱沙尼亚,EST,11.96,1971
爱沙尼亚,EST,12.08,1972
爱沙尼亚,EST,12.18,1973
爱沙尼亚,EST,12.28,1974
爱沙尼亚,EST,12.37,1975
爱沙尼亚,EST,12.47,1976
爱沙尼亚,EST,12.57,1977
爱沙尼亚,EST,12.64,1978
爱沙尼亚,EST,12.63,1979
爱沙尼亚,EST,12.51,1980
爱沙尼亚,EST,12.40,1981
爱沙尼亚,EST,12.17,1982
爱沙尼亚,EST,11.89,1983
爱沙尼亚,EST,11.65,1984
爱沙尼亚,EST,11.47,1985
爱沙尼亚,EST,11.42,1986
爱沙尼亚,EST,11.42,1987
爱沙尼亚,EST,11.46,1988
爱沙尼亚,EST,11.54,1989
爱沙尼亚,EST,11.66,1990
爱沙尼亚,EST,12.03,1991
爱沙尼亚,EST,12.43,1992
爱沙尼亚,EST,12.86,1993
爱沙尼亚,EST,13.26,1994
爱沙尼亚,EST,13.60,1995
爱沙尼亚,EST,13.96,1996
爱沙尼亚,EST,14.25,1997
爱沙尼亚,EST,14.50,1998
爱沙尼亚,EST,14.74,1999
爱沙尼亚,EST,15.02,2000
爱沙尼亚,EST,15.41,2001
爱沙尼亚,EST,15.82,2002
爱沙尼亚,EST,16.21,2003
爱沙尼亚,EST,16.53,2004
爱沙尼亚,EST,16.76,2005
爱沙尼亚,EST,16.99,2006
爱沙尼亚,EST,17.16,2007
爱沙尼亚,EST,17.27,2008
爱沙尼亚,EST,17.38,2009
爱沙尼亚,EST,17.52,2010
爱沙尼亚,EST,17.74,2011
爱沙尼亚,EST,17.99,2012
爱沙尼亚,EST,18.26,2013
爱沙尼亚,EST,18.54,2014
爱沙尼亚,EST,18.82,2015
爱沙尼亚,EST,19.15,2016
爱沙尼亚,EST,19.45,2017
斯威士兰,SWZ,2.75,1960
斯威士兰,SWZ,2.77,1961
斯威士兰,SWZ,2.77,1962
斯威士兰,SWZ,2.77,1963
斯威士兰,SWZ,2.75,1964
斯威士兰,SWZ,2.74,1965
斯威士兰,SWZ,2.75,1966
斯威士兰,SWZ,2.75,1967
斯威士兰,SWZ,2.75,1968
斯威士兰,SWZ,2.74,1969
斯威士兰,SWZ,2.72,1970
斯威士兰,SWZ,2.73,1971
斯威士兰,SWZ,2.74,1972
斯威士兰,SWZ,2.74,1973
斯威士兰,SWZ,2.73,1974
斯威士兰,SWZ,2.72,1975
斯威士兰,SWZ,2.73,1976
斯威士兰,SWZ,2.74,1977
斯威士兰,SWZ,2.74,1978
斯威士兰,SWZ,2.74,1979
斯威士兰,SWZ,2.73,1980
斯威士兰,SWZ,2.75,1981
斯威士兰,SWZ,2.77,1982
斯威士兰,SWZ,2.78,1983
斯威士兰,SWZ,2.79,1984
斯威士兰,SWZ,2.79,1985
斯威士兰,SWZ,2.78,1986
斯威士兰,SWZ,2.76,1987
斯威士兰,SWZ,2.75,1988
斯威士兰,SWZ,2.73,1989
斯威士兰,SWZ,2.72,1990
斯威士兰,SWZ,2.74,1991
斯威士兰,SWZ,2.76,1992
斯威士兰,SWZ,2.78,1993
斯威士兰,SWZ,2.79,1994
斯威士兰,SWZ,2.81,1995
斯威士兰,SWZ,2.84,1996
斯威士兰,SWZ,2.87,1997
斯威士兰,SWZ,2.89,1998
斯威士兰,SWZ,2.91,1999
斯威士兰,SWZ,2.94,2000
斯威士兰,SWZ,2.99,2001
斯威士兰,SWZ,3.02,2002
斯威士兰,SWZ,3.04,2003
斯威士兰,SWZ,3.04,2004
斯威士兰,SWZ,3.02,2005
斯威士兰,SWZ,3.04,2006
斯威士兰,SWZ,3.05,2007
斯威士兰,SWZ,3.05,2008
斯威士兰,SWZ,3.05,2009
斯威士兰,SWZ,3.04,2010
斯威士兰,SWZ,3.06,2011
斯威士兰,SWZ,3.08,2012
斯威士兰,SWZ,3.09,2013
斯威士兰,SWZ,3.10,2014
斯威士兰,SWZ,3.11,2015
斯威士兰,SWZ,3.14,2016
斯威士兰,SWZ,3.16,2017
埃塞俄比亚,ETH,2.64,1960
埃塞俄比亚,ETH,2.63,1961
埃塞俄比亚,ETH,2.61,1962
埃塞俄比亚,ETH,2.59,1963
埃塞俄比亚,ETH,2.57,1964
埃塞俄比亚,ETH,2.57,1965
埃塞俄比亚,ETH,2.60,1966
埃塞俄比亚,ETH,2.63,1967
埃塞俄比亚,ETH,2.66,1968
埃塞俄比亚,ETH,2.69,1969
埃塞俄比亚,ETH,2.70,1970
埃塞俄比亚,ETH,2.74,1971
埃塞俄比亚,ETH,2.76,1972
埃塞俄比亚,ETH,2.77,1973
埃塞俄比亚,ETH,2.78,1974
埃塞俄比亚,ETH,2.79,1975
埃塞俄比亚,ETH,2.86,1976
埃塞俄比亚,ETH,2.94,1977
埃塞俄比亚,ETH,3.03,1978
埃塞俄比亚,ETH,3.11,1979
埃塞俄比亚,ETH,3.18,1980
埃塞俄比亚,ETH,3.16,1981
埃塞俄比亚,ETH,3.12,1982
埃塞俄比亚,ETH,3.08,1983
埃塞俄比亚,ETH,3.04,1984
埃塞俄比亚,ETH,3.00,1985
埃塞俄比亚,ETH,3.04,1986
埃塞俄比亚,ETH,3.08,1987
埃塞俄比亚,ETH,3.11,1988
埃塞俄比亚,ETH,3.14,1989
埃塞俄比亚,ETH,3.15,1990
埃塞俄比亚,ETH,3.14,1991
埃塞俄比亚,ETH,3.13,1992
埃塞俄比亚,ETH,3.10,1993
埃塞俄比亚,ETH,3.09,1994
埃塞俄比亚,ETH,3.08,1995
埃塞俄比亚,ETH,3.09,1996
埃塞俄比亚,ETH,3.10,1997
埃塞俄比亚,ETH,3.10,1998
埃塞俄比亚,ETH,3.10,1999
埃塞俄比亚,ETH,3.09,2000
埃塞俄比亚,ETH,3.10,2001
埃塞俄比亚,ETH,3.10,2002
埃塞俄比亚,ETH,3.10,2003
埃塞俄比亚,ETH,3.10,2004
埃塞俄比亚,ETH,3.10,2005
埃塞俄比亚,ETH,3.14,2006
埃塞俄比亚,ETH,3.17,2007
埃塞俄比亚,ETH,3.21,2008
埃塞俄比亚,ETH,3.26,2009
埃塞俄比亚,ETH,3.30,2010
埃塞俄比亚,ETH,3.34,2011
埃塞俄比亚,ETH,3.38,2012
埃塞俄比亚,ETH,3.42,2013
埃塞俄比亚,ETH,3.45,2014
埃塞俄比亚,ETH,3.48,2015
埃塞俄比亚,ETH,3.51,2016
埃塞俄比亚,ETH,3.53,2017
斐济,FJI,2.14,1960
斐济,FJI,2.12,1961
斐济,FJI,2.12,1962
斐济,FJI,2.13,1963
斐济,FJI,2.14,1964
斐济,FJI,2.14,1965
斐济,FJI,2.16,1966
斐济,FJI,2.17,1967
斐济,FJI,2.19,1968
斐济,FJI,2.21,1969
斐济,FJI,2.24,1970
斐济,FJI,2.29,1971
斐济,FJI,2.33,1972
斐济,FJI,2.37,1973
斐济,FJI,2.42,1974
斐济,FJI,2.46,1975
斐济,FJI,2.50,1976
斐济,FJI,2.53,1977
斐济,FJI,2.55,1978
斐济,FJI,2.56,1979
斐济,FJI,2.55,1980
斐济,FJI,2.61,1981
斐济,FJI,2.67,1982
斐济,FJI,2.72,1983
斐济,FJI,2.75,1984
斐济,FJI,2.76,1985
斐济,FJI,2.82,1986
斐济,FJI,2.87,1987
斐济,FJI,2.90,1988
斐济,FJI,2.92,1989
斐济,FJI,2.93,1990
斐济,FJI,2.96,1991
斐济,FJI,2.99,1992
斐济,FJI,3.00,1993
斐济,FJI,3.01,1994
斐济,FJI,3.02,1995
斐济,FJI,3.10,1996
斐济,FJI,3.19,1997
斐济,FJI,3.27,1998
斐济,FJI,3.35,1999
斐济,FJI,3.43,2000
斐济,FJI,3.56,2001
斐济,FJI,3.68,2002
斐济,FJI,3.81,2003
斐济,FJI,3.95,2004
斐济,FJI,4.11,2005
斐济,FJI,4.25,2006
斐济,FJI,4.40,2007
斐济,FJI,4.54,2008
斐济,FJI,4.69,2009
斐济,FJI,4.83,2010
斐济,FJI,5.03,2011
斐济,FJI,5.24,2012
斐济,FJI,5.44,2013
斐济,FJI,5.64,2014
斐济,FJI,5.83,2015
斐济,FJI,6.03,2016
斐济,FJI,6.22,2017
芬兰,FIN,7.33,1960
芬兰,FIN,7.45,1961
芬兰,FIN,7.59,1962
芬兰,FIN,7.74,1963
芬兰,FIN,7.90,1964
芬兰,FIN,8.05,1965
芬兰,FIN,8.27,1966
芬兰,FIN,8.48,1967
芬兰,FIN,8.70,1968
芬兰,FIN,8.93,1969
芬兰,FIN,9.18,1970
芬兰,FIN,9.49,1971
芬兰,FIN,9.80,1972
芬兰,FIN,10.10,1973
芬兰,FIN,10.39,1974
芬兰,FIN,10.65,1975
芬兰,FIN,11.00,1976
芬兰,FIN,11.31,1977
芬兰,FIN,11.59,1978
芬兰,FIN,11.82,1979
芬兰,FIN,12.02,1980
芬兰,FIN,12.15,1981
芬兰,FIN,12.25,1982
芬兰,FIN,12.33,1983
芬兰,FIN,12.41,1984
芬兰,FIN,12.52,1985
芬兰,FIN,12.69,1986
芬兰,FIN,12.88,1987
芬兰,FIN,13.07,1988
芬兰,FIN,13.26,1989
芬兰,FIN,13.44,1990
芬兰,FIN,13.64,1991
芬兰,FIN,13.83,1992
芬兰,FIN,14.00,1993
芬兰,FIN,14.15,1994
芬兰,FIN,14.28,1995
芬兰,FIN,14.44,1996
芬兰,FIN,14.58,1997
芬兰,FIN,14.72,1998
芬兰,FIN,14.86,1999
芬兰,FIN,14.99,2000
芬兰,FIN,15.21,2001
芬兰,FIN,15.42,2002
芬兰,FIN,15.62,2003
芬兰,FIN,15.83,2004
芬兰,FIN,16.03,2005
芬兰,FIN,16.20,2006
芬兰,FIN,16.36,2007
芬兰,FIN,16.54,2008
芬兰,FIN,16.82,2009
芬兰,FIN,17.23,2010
芬兰,FIN,17.74,2011
芬兰,FIN,18.36,2012
芬兰,FIN,19.03,2013
芬兰,FIN,19.69,2014
芬兰,FIN,20.26,2015
芬兰,FIN,20.79,2016
芬兰,FIN,21.23,2017
法国,FRA,11.59,1960
法国,FRA,11.66,1961
法国,FRA,11.74,1962
法国,FRA,11.84,1963
法国,FRA,11.94,1964
法国,FRA,12.06,1965
法国,FRA,12.23,1966
法国,FRA,12.40,1967
法国,FRA,12.57,1968
法国,FRA,12.71,1969
法国,FRA,12.83,1970
法国,FRA,12.99,1971
法国,FRA,13.11,1972
法国,FRA,13.21,1973
法国,FRA,13.30,1974
法国,FRA,13.41,1975
法国,FRA,13.58,1976
法国,FRA,13.79,1977
法国,FRA,13.96,1978
法国,FRA,14.01,1979
法国,FRA,13.92,1980
法国,FRA,13.76,1981
法国,FRA,13.43,1982
法国,FRA,13.05,1983
法国,FRA,12.78,1984
法国,FRA,12.69,1985
法国,FRA,12.79,1986
法国,FRA,13.05,1987
法国,FRA,13.41,1988
法国,FRA,13.75,1989
法国,FRA,14.02,1990
法国,FRA,14.31,1991
法国,FRA,14.54,1992
法国,FRA,14.73,1993
法国,FRA,14.91,1994
法国,FRA,15.11,1995
法国,FRA,15.32,1996
法国,FRA,15.52,1997
法国,FRA,15.70,1998
法国,FRA,15.87,1999
法国,FRA,16.01,2000
法国,FRA,16.14,2001
法国,FRA,16.25,2002
法国,FRA,16.35,2003
法国,FRA,16.42,2004
法国,FRA,16.46,2005
法国,FRA,16.50,2006
法国,FRA,16.50,2007
法国,FRA,16.52,2008
法国,FRA,16.61,2009
法国,FRA,16.82,2010
法国,FRA,17.12,2011
法国,FRA,17.52,2012
法国,FRA,18.00,2013
法国,FRA,18.49,2014
法国,FRA,18.94,2015
法国,FRA,19.35,2016
法国,FRA,19.72,2017
法属波利尼西亚,PYF,2.82,1960
法属波利尼西亚,PYF,2.81,1961
法属波利尼西亚,PYF,2.80,1962
法属波利尼西亚,PYF,2.78,1963
法属波利尼西亚,PYF,2.76,1964
法属波利尼西亚,PYF,2.73,1965
法属波利尼西亚,PYF,2.72,1966
法属波利尼西亚,PYF,2.70,1967
法属波利尼西亚,PYF,2.70,1968
法属波利尼西亚,PYF,2.72,1969
法属波利尼西亚,PYF,2.74,1970
法属波利尼西亚,PYF,2.78,1971
法属波利尼西亚,PYF,2.82,1972
法属波利尼西亚,PYF,2.87,1973
法属波利尼西亚,PYF,2.91,1974
法属波利尼西亚,PYF,2.96,1975
法属波利尼西亚,PYF,3.05,1976
法属波利尼西亚,PYF,3.13,1977
法属波利尼西亚,PYF,3.22,1978
法属波利尼西亚,PYF,3.28,1979
法属波利尼西亚,PYF,3.31,1980
法属波利尼西亚,PYF,3.30,1981
法属波利尼西亚,PYF,3.25,1982
法属波利尼西亚,PYF,3.15,1983
法属波利尼西亚,PYF,3.04,1984
法属波利尼西亚,PYF,2.96,1985
法属波利尼西亚,PYF,3.03,1986
法属波利尼西亚,PYF,3.12,1987
法属波利尼西亚,PYF,3.23,1988
法属波利尼西亚,PYF,3.31,1989
法属波利尼西亚,PYF,3.37,1990
法属波利尼西亚,PYF,3.41,1991
法属波利尼西亚,PYF,3.43,1992
法属波利尼西亚,PYF,3.47,1993
法属波利尼西亚,PYF,3.52,1994
法属波利尼西亚,PYF,3.59,1995
法属波利尼西亚,PYF,3.72,1996
法属波利尼西亚,PYF,3.86,1997
法属波利尼西亚,PYF,4.00,1998
法属波利尼西亚,PYF,4.15,1999
法属波利尼西亚,PYF,4.29,2000
法属波利尼西亚,PYF,4.43,2001
法属波利尼西亚,PYF,4.56,2002
法属波利尼西亚,PYF,4.71,2003
法属波利尼西亚,PYF,4.87,2004
法属波利尼西亚,PYF,5.04,2005
法属波利尼西亚,PYF,5.28,2006
法属波利尼西亚,PYF,5.53,2007
法属波利尼西亚,PYF,5.79,2008
法属波利尼西亚,PYF,6.04,2009
法属波利尼西亚,PYF,6.28,2010
法属波利尼西亚,PYF,6.48,2011
法属波利尼西亚,PYF,6.65,2012
法属波利尼西亚,PYF,6.81,2013
法属波利尼西亚,PYF,7.01,2014
法属波利尼西亚,PYF,7.23,2015
法属波利尼西亚,PYF,7.49,2016
法属波利尼西亚,PYF,7.78,2017
加蓬,GAB,6.93,1960
加蓬,GAB,6.94,1961
加蓬,GAB,6.92,1962
加蓬,GAB,6.87,1963
加蓬,GAB,6.80,1964
加蓬,GAB,6.70,1965
加蓬,GAB,6.69,1966
加蓬,GAB,6.65,1967
加蓬,GAB,6.60,1968
加蓬,GAB,6.52,1969
加蓬,GAB,6.43,1970
加蓬,GAB,6.44,1971
加蓬,GAB,6.44,1972
加蓬,GAB,6.42,1973
加蓬,GAB,6.38,1974
加蓬,GAB,6.32,1975
加蓬,GAB,6.31,1976
加蓬,GAB,6.28,1977
加蓬,GAB,6.24,1978
加蓬,GAB,6.19,1979
加蓬,GAB,6.14,1980
加蓬,GAB,6.14,1981
加蓬,GAB,6.14,1982
加蓬,GAB,6.12,1983
加蓬,GAB,6.10,1984
加蓬,GAB,6.07,1985
加蓬,GAB,6.06,1986
加蓬,GAB,6.05,1987
加蓬,GAB,6.03,1988
加蓬,GAB,6.00,1989
加蓬,GAB,5.99,1990
加蓬,GAB,5.99,1991
加蓬,GAB,5.99,1992
加蓬,GAB,5.98,1993
加蓬,GAB,5.97,1994
加蓬,GAB,5.96,1995
加蓬,GAB,5.95,1996
加蓬,GAB,5.94,1997
加蓬,GAB,5.91,1998
加蓬,GAB,5.88,1999
加蓬,GAB,5.84,2000
加蓬,GAB,5.79,2001
加蓬,GAB,5.73,2002
加蓬,GAB,5.65,2003
加蓬,GAB,5.58,2004
加蓬,GAB,5.49,2005
加蓬,GAB,5.40,2006
加蓬,GAB,5.30,2007
加蓬,GAB,5.20,2008
加蓬,GAB,5.09,2009
加蓬,GAB,4.99,2010
加蓬,GAB,4.89,2011
加蓬,GAB,4.79,2012
加蓬,GAB,4.69,2013
加蓬,GAB,4.60,2014
加蓬,GAB,4.51,2015
加蓬,GAB,4.48,2016
加蓬,GAB,4.45,2017
冈比亚,GMB,2.15,1960
冈比亚,GMB,2.18,1961
冈比亚,GMB,2.22,1962
冈比亚,GMB,2.25,1963
冈比亚,GMB,2.29,1964
冈比亚,GMB,2.31,1965
冈比亚,GMB,2.38,1966
冈比亚,GMB,2.43,1967
冈比亚,GMB,2.46,1968
冈比亚,GMB,2.48,1969
冈比亚,GMB,2.51,1970
冈比亚,GMB,2.58,1971
冈比亚,GMB,2.65,1972
冈比亚,GMB,2.72,1973
冈比亚,GMB,2.77,1974
冈比亚,GMB,2.81,1975
冈比亚,GMB,2.88,1976
冈比亚,GMB,2.93,1977
冈比亚,GMB,2.97,1978
冈比亚,GMB,3.00,1979
冈比亚,GMB,3.02,1980
冈比亚,GMB,3.02,1981
冈比亚,GMB,3.00,1982
冈比亚,GMB,2.99,1983
冈比亚,GMB,2.96,1984
冈比亚,GMB,2.93,1985
冈比亚,GMB,2.90,1986
冈比亚,GMB,2.87,1987
冈比亚,GMB,2.83,1988
冈比亚,GMB,2.78,1989
冈比亚,GMB,2.74,1990
冈比亚,GMB,2.74,1991
冈比亚,GMB,2.74,1992
冈比亚,GMB,2.75,1993
冈比亚,GMB,2.75,1994
冈比亚,GMB,2.76,1995
冈比亚,GMB,2.75,1996
冈比亚,GMB,2.75,1997
冈比亚,GMB,2.74,1998
冈比亚,GMB,2.72,1999
冈比亚,GMB,2.71,2000
冈比亚,GMB,2.67,2001
冈比亚,GMB,2.62,2002
冈比亚,GMB,2.58,2003
冈比亚,GMB,2.54,2004
冈比亚,GMB,2.52,2005
